Protein	Description	Gene	tenE_ECDdel293	tenK_ECDdel293	FC	Pvalue	log2FC	Sig	UPDOWN
Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog	UTP15	191740	332859.159802751	0.576039427947914	0.209173256911822	-0.795760532250719	Nonsignificant	None
Q8TED1	Probable glutathione peroxidase 8	GPX8	34237	89626.7597699048	0.381995288995109	0.095807132265515	-1.38837324873446	Nonsignificant	None
Q8TEQ6	Gem-associated protein 5	GEMIN5	1739500	3072578.66832363	0.566136847180891	0.203197685110092	-0.820777269946869	Nonsignificant	None
Q8TEU7	Rap guanine nucleotide exchange factor 6	RAPGEF6	10372	65130.8327987347	0.15924869304299	0.00905345830747359	-2.65064656258246	Significant	down
Q8TEX9	Importin-4	IPO4	2579900	3556758.6218124	0.725351443355853	0.297815136689764	-0.463247923571992	Nonsignificant	None
Q8TF05	Serine/threonine-protein phosphatase 4 regulatory subunit 1	PPP4R1	50497	176106.826292994	0.286740730401823	0.0492131808305715	-1.80218124655203	Significant	down
Q8TF46	DIS3-like exonuclease 1	DIS3L	9726.7	19173.4414557797	0.507300685817566	0.167800170576811	-0.97908698404391	Nonsignificant	None
Q8WUA2	Peptidyl-prolyl cis-trans isomerase-like 4	PPIL4	63160	383193.546395482	0.164825322853466	0.01012132879827	-2.6009901876296	Significant	down
Q8WUF5	RelA-associated inhibitor	PPP1R13L	100160	208928.99676785	0.479397314635517	0.151204735851328	-1.06070626719542	Nonsignificant	None
Q8WUK0	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	PTPMT1	39028	28195.3032175942	1.38420217363174	0.411504151946979	0.469054675340368	Nonsignificant	None
Q8WUM0	Nuclear pore complex protein Nup133	NUP133	1389000	2648219.76747452	0.524503297294175	0.178111812313581	-0.930976252542393	Nonsignificant	None
Q8WUM4	Programmed cell death 6-interacting protein	PDCD6IP	2065500	1234748.87767023	1.67280978128708	0.334277792782201	0.74227340282032	Nonsignificant	None
Q8WUW1	Protein BRICK1	BRK1	48727	5412.37591130378	9.00288538684709	0.012380009383991	3.17038745323729	Significant	up
Q8WUY1	Protein THEM6	THEM6	31985	26403.8479774827	1.21137646403952	0.468239512081927	0.276647286502085	Nonsignificant	None
Q8WV41	Sorting nexin-33	SNX33	8565.2	69735.4656824492	0.122824160076637	0.0037102522432723	-3.02533372152131	Significant	down
Q8WV44	E3 ubiquitin-protein ligase TRIM41	TRIM41	25693	36183.7959992971	0.710069225475931	0.288957020327386	-0.493968413393438	Nonsignificant	None
Q8WVB6	Chromosome transmission fidelity protein 18 homolog	CHTF18	108000	177165.605985732	0.609599134093204	0.229393464803321	-0.71406724133488	Nonsignificant	None
Q8WVC0	RNA polymerase-associated protein LEO1	LEO1	189170	270020.585038792	0.70057621707924	0.283422738370338	-0.513386082031757	Nonsignificant	None
Q8WVM8	Sec1 family domain-containing protein 1	SCFD1	402110	504561.462573958	0.796949489460978	0.338373255757348	-0.327439805569228	Nonsignificant	None
Q8WVV4	Protein POF1B	POF1B	79890	4383.55968387095	18.2249143986679	0.001321361851893	4.18784013320324	Significant	up
Q8WVV9	Heterogeneous nuclear ribonucleoprotein L-like	HNRNPLL	428360	1066932.29637137	0.401487518427223	0.106444601812386	-1.31657295741389	Nonsignificant	None
Q8WVX9	Fatty acyl-CoA reductase 1	FAR1	30977	76446.0113750182	0.405214077789322	0.108509781757281	-1.30324379832966	Nonsignificant	None
Q8WW12	PEST proteolytic signal-containing nuclear protein	PCNP	83757	29186.3210099963	2.86973476277854	0.156055475129243	1.52091740097512	Nonsignificant	None
Q8WWC4	m-AAA protease-interacting protein 1, mitochondrial	MAIP1	136690	60071.9834268359	2.27543677106118	0.223541806335455	1.18614349782275	Nonsignificant	None
Q8WWI1	LIM domain only protein 7	LMO7	150480	164364.959500538	0.915523603432686	0.401585975882903	-0.127331013762271	Nonsignificant	None
Q8WWM7	Ataxin-2-like protein	ATXN2L	1096900	1931955.30533774	0.567766757838242	0.204181276294701	-0.816629711668389	Nonsignificant	None
Q8WWX9	Selenoprotein M	SELENOM	46431	23205.2745257233	2.00088130603802	0.267145992980829	1.0006355878987	Nonsignificant	None
Q8WWY3	U4/U6 small nuclear ribonucleoprotein Prp31	PRPF31	983710	1590922.36630706	0.618326840349504	0.234636518978053	-0.693558463381419	Nonsignificant	None
Q8WX92	Negative elongation factor B	NELFB	451340	805085.490560512	0.560611270842517	0.199863349850544	-0.834927345477442	Nonsignificant	None
Q8WX93	Palladin	PALLD	2601000	1626285.60804449	1.59935006934455	0.35210275862914	0.677485753721816	Nonsignificant	None
Q8WXF1	Paraspeckle component 1	PSPC1	191920	351980.721053586	0.545257136315662	0.190602721417365	-0.874991347930844	Nonsignificant	None
Q8WY22	BRI3-binding protein	BRI3BP	47571	35479.7075036268	1.34079459350496	0.424936668326725	0.423088236772728	Nonsignificant	None
Q8WY54	Protein phosphatase 1E	PPM1E	268670	967819.929334234	0.277603293605267	0.0453537412615663	-1.84890341011313	Significant	down
Q92499	ATP-dependent RNA helicase DDX1	DDX1	5520600	9801017.73769987	0.563268034784272	0.201466494337183	-0.828106493302303	Nonsignificant	None
Q92520	Protein FAM3C	FAM3C	92988	18839.9258525674	4.93568821489433	0.0552181651753955	2.30325126299774	Nonsignificant	None
Q92530	Proteasome inhibitor PI31 subunit	PSMF1	116790	80151.7402995987	1.45711121883881	0.390085988244924	0.543111000081508	Nonsignificant	None
Q92538	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	GBF1	46466	69898.5177551307	0.664763738807456	0.262345972066046	-0.589086406024335	Nonsignificant	None
Q92542	Nicastrin	NCSTN	138100	335866.094130125	0.411175770384538	0.11183298712456	-1.2821728424567	Nonsignificant	None
Q92544	Transmembrane 9 superfamily member 4	TM9SF4	83583	70911.7699210803	1.17869008336729	0.47999530718592	0.237184435904916	Nonsignificant	None
Q92552	Small ribosomal subunit protein mS27	MRPS27	584270	1864299.28297183	0.313399251577585	0.061164478463719	-1.67392636034361	Nonsignificant	None
Q92572	AP-3 complex subunit sigma-1	AP3S1	91538	11606.3429917862	7.8868942667627	0.0177656721108397	2.97945730175666	Significant	up
Q92598	Heat shock protein 105 kDa	HSPH1	1405400	619481.410423664	2.2686717895842	0.224503482592833	1.18184790835405	Nonsignificant	None
Q92613	Protein Jade-3	JADE3	8510.7	31015.8923190463	0.274398038026903	0.0440305405228124	-1.86565792875192	Significant	down
Q92615	La-related protein 4B	LARP4B	64128	123061.963686856	0.521103337528242	0.17607013998777	-0.940358600010389	Nonsignificant	None
Q92616	Stalled ribosome sensor GCN1	GCN1	2714400	2748380.32640747	0.987636235756393	0.43738720302027	-0.0179483258560081	Nonsignificant	None
Q92620	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	DHX38	12685	109784.86633993	0.115544158524756	0.00296872046736933	-3.11348377043788	Significant	down
Q92621	Nuclear pore complex protein Nup205	NUP205	436150	347226.800233196	1.25609543879414	0.452704220680647	0.328946085124469	Nonsignificant	None
Q92643	GPI-anchor transamidase	PIGK	101860	164280.257125119	0.620037987415746	0.235663425870664	-0.689571488133895	Nonsignificant	None
Q92665	Small ribosomal subunit protein mS31	MRPS31	436850	418059.161677321	1.04494779697516	0.464376952348805	0.0634308706063992	Nonsignificant	None
Q92667	A-kinase anchor protein 1, mitochondrial	AKAP1	2945900	6347066.62405226	0.464135666834895	0.142222488918387	-1.10738152819444	Nonsignificant	None
Q92688	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	175140	163655.577106404	1.07017434478343	0.475847701281325	0.0978458488366581	Nonsignificant	None
Q92729	Receptor-type tyrosine-protein phosphatase U	PTPRU	26208	37465.9782072019	0.699514633117524	0.282802393586864	-0.515573857504092	Nonsignificant	None
Q92733	Proline-rich protein PRCC	PRCC	28943	43333.735264352	0.66790918953644	0.264208746504917	-0.582276130977507	Nonsignificant	None
Q92734	Protein TFG	TFG	41415000	68460694.9323935	0.604945655911005	0.226594650691069	-0.725122548316875	Nonsignificant	None
Q92747	Actin-related protein 2/3 complex subunit 1A	ARPC1A	119380	134359.143008363	0.888514151899356	0.387652942994068	-0.170533339778683	Nonsignificant	None
Q92759	General transcription factor IIH subunit 4	GTF2H4	26426	67803.1927432036	0.389745658439497	0.100002200670145	-1.35939514273452	Nonsignificant	None
Q92769	Histone deacetylase 2	HDAC2	132770	140394.187256965	0.945694423637281	0.416813689807686	-0.0805540051076433	Nonsignificant	None
Q92783	Signal transducing adapter molecule 1	STAM	94143	9067.60104454074	10.3823491502948	0.00821916948912303	3.37606100525324	Significant	up
Q92791	Endoplasmic reticulum protein SC65	P3H4	251540	393326.068054978	0.63952028718534	0.247327023199621	-0.644937969154261	Nonsignificant	None
Q92797	Symplekin	SYMPK	96166	127445.311614788	0.754566792465997	0.314560877471254	-0.406279484533674	Nonsignificant	None
Q92804	TATA-binding protein-associated factor 2N	TAF15	4507800	4454074.41140725	1.01206212192036	0.449048505950508	0.0172978475774599	Nonsignificant	None
Q92820	Gamma-glutamyl hydrolase	GGH	375970	393347.243648832	0.955822129354119	0.421845157351514	-0.0651859253989602	Nonsignificant	None
Q92841	Probable ATP-dependent RNA helicase DDX17	DDX17	19958000	29457368.611337	0.677521480731274	0.269888132069307	-0.561661407235304	Nonsignificant	None
Q92879	CUGBP Elav-like family member 1	CELF1	1095500	1643755.47297465	0.666461659298697	0.263351757586942	-0.585406213617636	Nonsignificant	None
Q92888	Rho guanine nucleotide exchange factor 1	ARHGEF1	207490	794084.769552971	0.26129452163754	0.0387934338312292	-1.93625121779624	Significant	down
Q92890	Ubiquitin recognition factor in ER-associated degradation protein 1	UFD1	116830	175312.741523441	0.666409064080369	0.263320611105277	-0.585520071412491	Nonsignificant	None
Q92896	Golgi apparatus protein 1	GLG1	656640	790336.689440681	0.830835780209954	0.356968954968628	-0.267364747241235	Nonsignificant	None
Q92900	Regulator of nonsense transcripts 1	UPF1	4400200	6416522.57189583	0.685760854216073	0.274739817249496	-0.544222542670138	Nonsignificant	None
Q92905	COP9 signalosome complex subunit 5	COPS5	62272	46291.96572586	1.34520103053678	0.423549095641063	0.427821789202919	Nonsignificant	None
Q92945	Far upstream element-binding protein 2	KHSRP	24097000	50731428.9775075	0.474991548349323	0.148603774286955	-1.07402625147114	Nonsignificant	None
Q92947	Glutaryl-CoA dehydrogenase, mitochondrial	GCDH	143710	239485.378700249	0.600078387999938	0.223665108127571	-0.736777123179533	Nonsignificant	None
Q92973	Transportin-1	TNPO1	5612100	7494889.68894877	0.748790206782503	0.311270347600991	-0.417366528447227	Nonsignificant	None
Q92974	Rho guanine nucleotide exchange factor 2	ARHGEF2	191930	273260.450898568	0.70237020896684	0.284470413274155	-0.509696440628094	Nonsignificant	None
Q93008	Ubiquitin carboxyl-terminal hydrolase 9X	USP9X	1617700	1459421.92846909	1.10845257868432	0.492780555240265	0.148547050800269	Nonsignificant	None
Q93009	Ubiquitin carboxyl-terminal hydrolase 7	USP7	772890	2078278.65887404	0.371889494558315	0.0904111221147666	-1.42705410080326	Nonsignificant	None
Q93034	Cullin-5	CUL5	59295	58912.6196632886	1.00649063543426	0.446409338260992	0.00933374923351084	Nonsignificant	None
Q93045	Stathmin-2	STMN2	258800	103250.078076356	2.50653563485551	0.193597779243679	1.3256947447382	Nonsignificant	None
Q93050	V-type proton ATPase 116 kDa subunit a 1	ATP6V0A1	86120	72579.3479371416	1.18656342951146	0.477132091583161	0.24678922400063	Nonsignificant	None
Q93052	Lipoma-preferred partner	LPP	204490	148356.21054635	1.37837168559999	0.413278123211529	0.462964971254699	Nonsignificant	None
Q93100	Phosphorylase b kinase regulatory subunit beta	PHKB	78821	171162.325127911	0.460504377590667	0.140097424502598	-1.11871322413356	Nonsignificant	None
Q969E2	Secretory carrier-associated membrane protein 4	SCAMP4	99620	102437.994052026	0.97249073375456	0.430038078829948	-0.0402435912461505	Nonsignificant	None
Q969G5	Caveolae-associated protein 3	CAVIN3	61715	74588.911793957	0.827401801630789	0.355103189694129	-0.273339995906318	Nonsignificant	None
Q969H8	Myeloid-derived growth factor	MYDGF	587400	274816.857046892	2.13742346925892	0.244237910438274	1.09587276502907	Nonsignificant	None
Q969M3	Protein YIPF5	YIPF5	534970	739642.31775242	0.723282033977767	0.296619448934907	-0.467369778720157	Nonsignificant	None
Q969N2	GPI transamidase component PIG-T	PIGT	98947	269226.500269239	0.367523256072669	0.0881071602351943	-1.44409255144406	Nonsignificant	None
Q969S9	Ribosome-releasing factor 2, mitochondrial	GFM2	114730	98204.9928404623	1.16827053983277	0.483815597329669	0.224374402025636	Nonsignificant	None
Q969V3	BOS complex subunit NCLN	NCLN	458860	343542.24690247	1.33567269859031	0.426556453556675	0.417566524300867	Nonsignificant	None
Q969X5	Endoplasmic reticulum-Golgi intermediate compartment protein 1	ERGIC1	423450	516885.65819742	0.819233409332218	0.350647977364325	-0.287653543495884	Nonsignificant	None
Q969X6	U3 small nucleolar RNA-associated protein 4 homolog	UTP4	78578	405438.507739892	0.19380990828432	0.0167512823852554	-2.36728576630543	Significant	down
Q969Z0	FAST kinase domain-containing protein 4	TBRG4	925580	1219078.93821772	0.759245337593304	0.317218263765259	-0.397361950831698	Nonsignificant	None
Q96A33	PAT complex subunit CCDC47	CCDC47	1675100	3195608.8686197	0.524188055819089	0.177922443919411	-0.931843614183429	Nonsignificant	None
Q96A49	Synapse-associated protein 1	SYAP1	9692	15998.1611572605	0.60581962543873	0.227120455837626	-0.723039780100858	Nonsignificant	None
Q96A65	Exocyst complex component 4	EXOC4	202660	386835.748538498	0.523891601967162	0.177744373478206	-0.932659759235489	Nonsignificant	None
Q96AA3	Man(5)GlcNAc(2)-PP-dolichol translocation protein RFT1	RFT1	178580	211692.411765895	0.843582434109574	0.363856868781463	-0.245399040636334	Nonsignificant	None
Q96AB3	Isochorismatase domain-containing protein 2	ISOC2	13696	30893.0738746888	0.443335618059728	0.1301230973802	-1.17352882005872	Nonsignificant	None
Q96AC1	Fermitin family homolog 2	FERMT2	584280	83658.4186419446	6.98411480260821	0.0243613172800327	2.80407727371424	Significant	up
Q96AE4	Far upstream element-binding protein 1	FUBP1	3270700	6665971.06750474	0.490656195005706	0.157877429366607	-1.02721561922001	Nonsignificant	None
Q96AG4	Leucine-rich repeat-containing protein 59	LRRC59	1468700	1268735.7058071	1.15760910115294	0.487761564460114	0.211148169532897	Nonsignificant	None
Q96AX1	Vacuolar protein sorting-associated protein 33A	VPS33A	103730	311111.824913927	0.333417092161952	0.0707499033234308	-1.58460003091928	Nonsignificant	None
Q96AY3	Peptidyl-prolyl cis-trans isomerase FKBP10	FKBP10	2945000	958057.980567196	3.07392669309688	0.13895872365353	1.62008276009484	Nonsignificant	None
Q96AY4	Tetratricopeptide repeat protein 28	TTC28	78275	121367.916178476	0.644939803406476	0.250561163955785	-0.632763584552649	Nonsignificant	None
Q96B26	Exosome complex component RRP43	EXOSC8	357010	267310.109025385	1.3355649036307	0.426590623555757	0.41745008744507	Nonsignificant	None
Q96B97	SH3 domain-containing kinase-binding protein 1	SH3KBP1	276370	206366.749911426	1.33921767977942	0.425434569187767	0.421390478969929	Nonsignificant	None
Q96BP2	Small ribosomal subunit protein mS37	CHCHD1	46265	72417.3546441528	0.638866197575688	0.24693636043904	-0.64641428626139	Nonsignificant	None
Q96BW9	Phosphatidate cytidylyltransferase, mitochondrial	TAMM41	26950	34744.9143968671	0.775653083849015	0.326482257510418	-0.366516553452638	Nonsignificant	None
Q96BY7	Autophagy-related protein 2 homolog B	ATG2B	70523	58001.0103478418	1.21589261250902	0.466642161688516	0.282015815753476	Nonsignificant	None
Q96C19	EF-hand domain-containing protein D2	EFHD2	175870	81277.2231129785	2.16382884729629	0.24009703580483	1.11358639060558	Nonsignificant	None
Q96C36	Pyrroline-5-carboxylate reductase 2	PYCR2	420600	376840.868239058	1.11612098222102	0.496104865742206	0.15849341694334	Nonsignificant	None
Q96C90	Protein phosphatase 1 regulatory subunit 14B	PPP1R14B	51073	19492.1341432936	2.62018512824426	0.180729859359492	1.38966874846668	Nonsignificant	None
Q96C92	Endosome-associated-trafficking regulator 1	ENTR1	285590	747657.280026441	0.381979829033297	0.0957988121539617	-1.38843163809745	Nonsignificant	None
Q96CP7	TLC domain-containing protein 1	TLCD1	8871.7	10632.2656744679	0.834412934329163	0.358907949235269	-0.261166573477535	Nonsignificant	None
Q96CS3	FAS-associated factor 2	FAF2	3101200	4983887.769653	0.622245151442469	0.236987463829781	-0.68444501117106	Nonsignificant	None
Q96CW1	AP-2 complex subunit mu	AP2M1	645500	216605.149540196	2.98007688815456	0.14650648246822	1.57534955375062	Nonsignificant	None
Q96CX2	BTB/POZ domain-containing protein KCTD12	KCTD12	1057700	730557.987988734	1.44779746083115	0.392744844987021	0.533859791169523	Nonsignificant	None
Q96D09	G-protein coupled receptor-associated sorting protein 2	GPRASP2	117770	186789.913392714	0.630494430137649	0.241930293310806	-0.665444469216161	Nonsignificant	None
Q96D15	Reticulocalbin-3	RCN3	3077200	753469.980539569	4.0840379570217	0.0819984361401437	2.02999627467617	Nonsignificant	None
Q96DG6	Carboxymethylenebutenolidase homolog	CMBL	46612	10041.254849982	4.64204929527145	0.0630062570120111	2.21476184316194	Nonsignificant	None
Q96DH6	RNA-binding protein Musashi homolog 2	MSI2	1235500	1464398.19302495	0.843691289626543	0.363915433884272	-0.245212887894769	Nonsignificant	None
Q96DI7	U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	873680	1971659.54381539	0.443119098700645	0.129998141040333	-1.17423358569629	Nonsignificant	None
Q96DT7	Zinc finger and BTB domain-containing protein 10	ZBTB10	45832	329449.889192137	0.139116756458432	0.00575544142157828	-2.84563189352963	Significant	down
Q96DU7	Inositol-trisphosphate 3-kinase C	ITPKC	17438	237050.185406953	0.0735624820122521	0.000488619174768551	-3.76488603239629	Significant	down
Q96DV4	Large ribosomal subunit protein mL38	MRPL38	136270	226081.227790195	0.602747965109512	0.225272147013304	-0.730373219621771	Nonsignificant	None
Q96E29	Transcription termination factor 3, mitochondrial	MTERF3	86730	112971.793215069	0.767713758733462	0.322010534020335	-0.381359591013592	Nonsignificant	None
Q96EB1	Elongator complex protein 4	ELP4	6213.1	24898.2632544102	0.249539493438342	0.0343411713927343	-2.00265993271695	Significant	down
Q96EB6	NAD-dependent protein deacetylase sirtuin-1	SIRT1	70213	368561.211041852	0.190505668791139	0.0159048321243842	-2.39209416690534	Significant	down
Q96EK7	Constitutive coactivator of peroxisome proliferator-activated receptor gamma	FAM120B	19057	78924.6146357162	0.241458258465491	0.0314217470945394	-2.0501542868191	Significant	down
Q96EP5	DAZ-associated protein 1	DAZAP1	24859000	39497776.4375648	0.629377201506401	0.241261425795979	-0.668003175338049	Nonsignificant	None
Q96ER3	Protein SAAL1	SAAL1	55229	123983.102019537	0.445455865358951	0.131347877618313	-1.16664559463722	Nonsignificant	None
Q96ER9	Mitochondrial potassium channel	CCDC51	71255	15306.7780179031	4.6551272852235	0.062631241835845	2.21882061595811	Nonsignificant	None
Q96EY1	DnaJ homolog subfamily A member 3, mitochondrial	DNAJA3	71411	129954.619486576	0.54950720707067	0.19316502967688	-0.863789691898608	Nonsignificant	None
Q96EY7	Small ribosomal subunit protein mS39	PTCD3	796890	1843335.44505563	0.432308727170355	0.123788447594075	-1.20986613416059	Nonsignificant	None
Q96EZ8	Microspherule protein 1	MCRS1	2644300	121113.809052219	21.8331833561596	0.000683521120206193	4.44845059064524	Significant	up
Q96F63	Coiled-coil domain-containing protein 97	CCDC97	22144	32893.1087142696	0.67321092063255	0.267343750077918	-0.570869515048622	Nonsignificant	None
Q96FQ6	Protein S100-A16	S100A16	241390	139261.292985736	1.73336032449968	0.320422223521304	0.793571587754873	Nonsignificant	None
Q96FW1	Ubiquitin thioesterase OTUB1	OTUB1	676340	367957.706616992	1.83809168237915	0.298106676531418	0.878208728767824	Nonsignificant	None
Q96G23	Ceramide synthase 2	CERS2	17951	721685.414163595	0.0248737187252212	2.03573142033456e-06	-5.32923397713864	Significant	down
Q96GA3	Protein LTV1 homolog	LTV1	87890	169034.177945509	0.51995401798761	0.175380343535401	-0.943544050392196	Nonsignificant	None
Q96GK7	Oxaloacetate tautomerase FAHD2A, mitochondrial	FAHD2A	115060	10314.8435225853	11.1547983978686	0.00663370772173647	3.47959253468874	Significant	up
Q96GM8	Target of EGR1 protein 1	TOE1	22997	46042.093718374	0.499477720119895	0.163128713244867	-1.00150776880044	Nonsignificant	None
Q96GQ5	RUS family member 1	RUSF1	72835	147466.83560445	0.493907662027584	0.159810777677709	-1.01768674535817	Nonsignificant	None
Q96GQ7	Probable ATP-dependent RNA helicase DDX27	DDX27	136010	22031.0878464776	6.17354898440685	0.0330438933381701	2.62610008908731	Significant	up
Q96H79	Zinc finger CCCH-type antiviral protein 1-like	ZC3HAV1L	43734	78009.8289811912	0.560621662310587	0.199869620039549	-0.834900603987768	Nonsignificant	None
Q96HC4	PDZ and LIM domain protein 5	PDLIM5	690450	557309.86686613	1.23889785745683	0.458604952491888	0.30905724751484	Nonsignificant	None
Q96HE7	ERO1-like protein alpha	ERO1A	776360	202798.662346902	3.8282303789163	0.0930970061677373	1.9366776523211	Nonsignificant	None
Q96HS1	Serine/threonine-protein phosphatase PGAM5, mitochondrial	PGAM5	191660	42445.4191021454	4.51544604940213	0.0667859330932873	2.17486850852015	Nonsignificant	None
Q96HY6	DDRGK domain-containing protein 1	DDRGK1	221630	169478.865416459	1.30771467849629	0.435530700830367	0.387047803205409	Nonsignificant	None
Q96I24	Far upstream element-binding protein 3	FUBP3	12733000	23553613.0446339	0.540596467126766	0.187794221141066	-0.88737601119705	Nonsignificant	None
Q96I25	Splicing factor 45	RBM17	1313200	3699270.36845483	0.354988921923141	0.0815911956828406	-1.49415409149799	Nonsignificant	None
Q96I99	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	SUCLG2	203620	110324.843983226	1.84564049808182	0.296574470106135	0.884121565906824	Nonsignificant	None
Q96IJ6	Mannose-1-phosphate guanyltransferase alpha	GMPPA	1141100	971610.360634234	1.17444198439293	0.481548563001507	0.231975448219521	Nonsignificant	None
Q96IU4	Putative protein-lysine deacylase ABHD14B	ABHD14B	58147	45686.3437416143	1.27274356487923	0.447078190841606	0.347941771207472	Nonsignificant	None
Q96IX5	ATP synthase membrane subunit K, mitochondrial	ATP5MK	170460	194021.378694109	0.878562976653952	0.382448682062707	-0.186782390497852	Nonsignificant	None
Q96J01	THO complex subunit 3	THOC3	26770	126259.478358922	0.212023686046762	0.0218250124928617	-2.23770265163947	Significant	down
Q96J02	E3 ubiquitin-protein ligase Itchy homolog	ITCH	286530	173226.945528749	1.65407292223165	0.338715730473212	0.726022839238863	Nonsignificant	None
Q96JB5	CDK5 regulatory subunit-associated protein 3	CDK5RAP3	95700	90988.3504547649	1.05178299773197	0.467509572417205	0.0728370806857388	Nonsignificant	None
Q96JG8	Melanoma-associated antigen D4	MAGED4	14015	126248.890561995	0.111010876512359	0.00255832153906014	-3.17122706045869	Significant	down
Q96JJ7	Protein disulfide-isomerase TMX3	TMX3	154440	72559.2311229796	2.12846797863999	0.24566271412789	1.08981538591253	Nonsignificant	None
Q96JQ2	Calmin	CLMN	23694	77351.2680123086	0.306316891873442	0.0578939833204225	-1.70690316820483	Nonsignificant	None
Q96JY6	PDZ and LIM domain protein 2	PDLIM2	242870	33062.5134651075	7.34578150739546	0.0214071429381673	2.87691598524941	Significant	up
Q96KA5	Lipid scramblase CLPTM1L	CLPTM1L	273340	162893.255727633	1.67803141252846	0.333053920450504	0.746769723092904	Nonsignificant	None
Q96KG9	N-terminal kinase-like protein	SCYL1	1997500	1976106.41852489	1.01082612822597	0.44846408353959	0.0155348612184851	Nonsignificant	None
Q96KP1	Exocyst complex component 2	EXOC2	32743	81556.7409518611	0.401475091057483	0.106437730840365	-1.31661761429949	Nonsignificant	None
Q96KP4	Cytosolic non-specific dipeptidase	CNDP2	705810	220120.298120084	3.20647394187588	0.12911477692319	1.68098768284101	Nonsignificant	None
Q96KR1	Zinc finger RNA-binding protein	ZFR	1187800	1670119.08732381	0.711206769035449	0.289618589709828	-0.491659039550668	Nonsignificant	None
Q96L92	Sorting nexin-27	SNX27	143810	234265.594815054	0.613875887808169	0.231963737420442	-0.703981090990677	Nonsignificant	None
Q96LA8	Protein arginine N-methyltransferase 6	PRMT6	30220	58722.0393185959	0.514627903776326	0.172186356663885	-0.958398410943662	Nonsignificant	None
Q96LB3	Intraflagellar transport protein 74 homolog	IFT74	35500	27359.9260400244	1.29751812735413	0.438860210772428	0.375754694314351	Nonsignificant	None
Q96M27	Protein PRRC1	PRRC1	81784	90669.657767251	0.90199965472396	0.394644845199204	-0.148801213655183	Nonsignificant	None
Q96MR6	Cilia- and flagella-associated protein 57	CFAP57	250740	108175.521206969	2.31789962463196	0.217622730525961	1.21281809258203	Nonsignificant	None
Q96MT7	Cilia- and flagella-associated protein 44	CFAP44	928510	463830.207794354	2.00183167115254	0.266977415680509	1.00132066677961	Nonsignificant	None
Q96MT8	Centrosomal protein of 63 kDa	CEP63	4469500	2713546.47451641	1.64710648664918	0.340384430366035	0.719933829377878	Nonsignificant	None
Q96N66	Lysophospholipid acyltransferase 7	MBOAT7	288380	105684.212589959	2.72869516584163	0.169436257020874	1.44821123400646	Nonsignificant	None
Q96N67	Dedicator of cytokinesis protein 7	DOCK7	1563200	2705817.38275943	0.577718219256108	0.210186148938989	-0.791562101826142	Nonsignificant	None
Q96P47	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	AGAP3	19276	33914.831117761	0.568364911889692	0.20454224047833	-0.815110602596018	Nonsignificant	None
Q96P70	Importin-9	IPO9	79206	374659.782072019	0.211407799262464	0.0216423443078125	-2.24189949323903	Significant	down
Q96PK6	RNA-binding protein 14	RBM14	3598300	4987275.86466976	0.721496082759454	0.295586565635589	-0.47093653301753	Nonsignificant	None
Q96PU5	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	61745	24987.2007486002	2.47106511134341	0.197849469585881	1.30513302546826	Nonsignificant	None
Q96PU8	KH domain-containing RNA-binding protein QKI	QKI	588270	674527.366649076	0.872121768642856	0.3790599069732	-0.197398511774567	Nonsignificant	None
Q96PV6	Leukocyte receptor cluster member 8	LENG8	290630	458081.034062791	0.634451065180232	0.2442975862726	-0.656419200709597	Nonsignificant	None
Q96PZ0	Pseudouridylate synthase 7 homolog	PUS7	12061	43264.9145843241	0.278770919020143	0.0458397671493654	-1.8428480256957	Significant	down
Q96QD8	Sodium-coupled neutral amino acid symporter 2	SLC38A2	200250	100988.524652669	1.98289855890778	0.270361170707669	0.987610874085129	Nonsignificant	None
Q96QK1	Vacuolar protein sorting-associated protein 35	VPS35	1716000	1121882.96242444	1.5295713166832	0.370137476367835	0.613127374517268	Nonsignificant	None
Q96QR8	Transcriptional regulator protein Pur-beta	PURB	67372	90674.9516657147	0.743005634548071	0.307964951126051	-0.428554943472432	Nonsignificant	None
Q96RF0	Sorting nexin-18	SNX18	670590	898469.859459941	0.746368943754088	0.309888045608682	-0.422039137668899	Nonsignificant	None
Q96RP9	Elongation factor G, mitochondrial	GFM1	259690	182279.511901653	1.42468013706397	0.399440751118683	0.51063804806986	Nonsignificant	None
Q96RQ1	Endoplasmic reticulum-Golgi intermediate compartment protein 2	ERGIC2	22702	16552.9617162549	1.37147662087002	0.415388010571355	0.455730029227845	Nonsignificant	None
Q96RS0	Trimethylguanosine synthase	TGS1	123630	468107.677753013	0.264105901004321	0.0398932395107307	-1.9208115584162	Significant	down
Q96RS6	NudC domain-containing protein 1	NUDCD1	60927	31963.5001440462	1.90614293570564	0.28464378118752	0.930656306499631	Nonsignificant	None
